Phrase_ID,Source_Record_ID,Source,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count
P_015261,JDRAW_05981,2021_10_09_12_59_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Manager,Entry level,Possess with cryptocurrencies and blockchain technology Experience in customer relationship management and dedicated in providing great customer service.,18
P_015262,JDRAW_05981,2021_10_09_12_59_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Manager,Entry level,"Excellent command of professional written & oral English, writing & presentation samples are welcome, Mandarin speaker a MUST Able to start immediate or within short notice would be preferred",27
P_015263,JDRAW_05982,2021_10_10_12_31_Sales_dataFile,AI Rudder,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"About the role: AI Rudder is seeking a high-energy, driven sales professional with a good eye for business and natural sales instincts.",21
P_015264,JDRAW_05982,2021_10_10_12_31_Sales_dataFile,AI Rudder,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"We offer a fast-paced, innovative work culture.",6
P_015265,JDRAW_05982,2021_10_10_12_31_Sales_dataFile,AI Rudder,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"You will have the tools, resources, and outstanding leadership to help you sell AI-powered business applications and take your sales career to the next level.",24
P_015266,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,Global SaaS company bringing cutting edge technology to the Market Research industry is hiring a Sales Development Representative in Singapore to support their rapid growth in the region.,28
P_015267,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,It delivers unprecedented access to consumers for data-driven decision-making about everything from marketing to product development in real-time.,15
P_015268,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"This company also has an incredibly fun, dynamic and innovative start-up culture.",11
P_015269,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"About the Role: Reporting to the Global Head of Supply, you will work to qualify inbound leads that have been generated through APAC and global marketing campaigns.",27
P_015270,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,You will understand and evaluate the opportunity in customers and qualify their eligibility to become trusted partners.,17
P_015271,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"Keeping Salesforce CRM 100% up-to-date to enable accurate forecasting Who we are looking for: Bachelor degree in Business, Commerce, Marketing or a related field.",23
P_015272,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"You have a track record within a sales prospecting position for a technology company, preferably within a SaaS environment.",19
P_015273,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"You have a go-getter attitude where nothing is too much trouble, eager to learn and adapt to new processes, tools and systems fast.",22
P_015274,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,You have a passion for awesome customer experience and a strong ability to balance customer needs and business priorities.,19
P_015275,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,You thrive on researching and learning about the customers business so you can educate them on how to solve their problems.,21
P_015276,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"You are a hunter, door opener, cold caller and networker.",10
P_015277,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"You are self-motivated and can thrive in an unstructured environment with your self-organization skills, preparation and detail-oriented mindset.",15
P_015278,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,You have exceptional communication skills to handle any common objectives you receive in a customer centric way.,17
P_015279,JDRAW_05984,2021_10_10_12_31_Sales_dataFile,Niche 212,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Development Representative,Entry level,"If you are ready to step into a dynamic, high performing role, please send your CV in WORD format today, as we will begin hiring this week.",27
P_015280,JDRAW_05985,2021_10_10_12_31_Sales_dataFile,Honeywell,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sr Account Manager,Associate,Deliver business value through Right and Fast partnership Manage all aspects of engagements with existing and new customers for our [Fill in the blank] organization.,25
P_015281,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Responsibilities Responsible for business develop and sales in local market in different verticals.,13
P_015282,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,"Meet sales and activity performance goals, including weekly pipeline report by opportunity.",12
P_015283,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,"Prepare reports and communicate monthly summary of wins, losses, inhibitors and net-new opportunities Responsible for customer relationship development and management.",19
P_015284,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Collaborate with various practices and functions to ensure local alignment with region / global strategies.,14
P_015285,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Requirements: Candidate must possess at least Diploma/Bachelor Degree in any field.,10
P_015286,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Minimum 2 years of sales or account manager experience in various verticals.,12
P_015287,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,More experienced candidates will be considered for more senior roles.,10
P_015288,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,An expert in client / partner management with cross disciplinary experience in business strategy and account management.,16
P_015289,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,"Able to analyze sales performance metrics, have good negotiation skills and the ability to build and foster long-term relationships with customers.",20
P_015290,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Solid personal presence to act as an effective influencer and negotiator at the most senior levels of client management.,19
P_015291,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,"Excellent understanding of IT strategy, the related issues facing CIOs and their decision processes.",14
P_015292,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Successful track record of achieving significant growth in revenues within a major client account.,14
P_015293,JDRAW_05986,2021_10_10_12_31_Sales_dataFile,Huawei,"Singapore, Singapore",Sales / Business Development,Information Technology and Sales,Account Manager,Associate,Experience of strategic account planning with practical knowledge of developing complex account plans and implementing them.,16
